Age,Annual Income,Spending Score,Previous Purchases,Campaign Engagement,Days Since Last Purchase,Gender,Marital Status,Children,Social Media Interaction,Email Click Rate,Online Browsing Time,Loyalty Points,Product Reviews,Customer Tenure,Response
62,78113,91,2,6,97,0,1,3,11,0.4862685445,107,3905,11,2,0
68,38789,85,9,9,134,0,0,3,17,0.5996779841,27,4916,41,18,0
25,62125,88,3,4,6,1,1,3,3,0.8425993873,157,4667,24,4,0
44,128695,79,12,0,259,0,1,3,5,0.3340374446,81,202,7,16,0
44,47459,99,18,8,363,1,1,1,10,0.1798766725,105,2648,19,10,0
51,65418,64,4,4,31,1,1,0,9,0.4336269861,129,2528,9,0,0
38,141904,25,17,3,27,1,1,2,18,0.3186926722,210,2152,24,0,0
47,77085,55,0,5,259,1,0,1,17,0.8661297081,20,3674,47,13,0
50,48768,9,15,4,243,1,1,0,11,0.9779398463,173,717,46,12,0
45,79961,17,15,0,364,1,0,2,16,0.6883167908,216,3894,29,19,0
64,111099,21,15,1,263,1,1,0,19,0.6537607599,24,1086,11,12,0
50,57885,60,18,3,141,1,0,3,1,0.7142211706,147,4200,7,8,0
22,117421,13,15,7,29,0,0,1,18,0.467665841,261,4670,22,7,0
65,91082,3,0,4,129,0,0,1,11,0.6287945159,273,272,16,10,0
36,36895,68,19,6,265,1,1,2,10,0.07126100091,176,1136,3,2,0
21,80311,4,19,1,69,1,0,1,14,0.493448883,161,3307,0,15,0
52,119494,92,9,7,118,1,1,0,10,0.3323666204,288,365,36,19,0
66,97067,7,1,4,326,0,1,0,10,0.05318034408,114,4557,38,11,0
34,101017,26,13,3,69,1,0,2,9,0.5447763078,193,1485,7,1,0
61,53932,75,7,8,207,1,1,2,18,0.360256477,46,4463,32,18,0
45,51360,24,5,5,90,1,0,2,2,0.5906138548,176,1608,36,0,0
47,84847,10,2,3,119,1,1,2,3,0.5131800683,29,4929,38,15,0
46,139178,13,15,7,206,1,0,3,2,0.2762196564,210,3812,34,5,0
63,120365,44,16,2,255,1,1,0,14,0.5399834549,245,3332,24,10,0
23,115468,39,11,9,34,1,0,0,5,0.3787741116,286,735,28,1,0
52,68931,19,18,1,123,0,1,0,8,0.9211160759,276,2440,39,8,0
58,85823,51,19,6,111,1,1,0,7,0.3756333025,272,1131,27,18,0
54,68032,19,2,3,206,0,0,3,1,0.04014991188,228,451,34,18,0
41,145919,76,12,3,101,1,1,2,18,0.7635727528,232,2498,47,12,0
46,111426,52,15,9,193,0,1,1,14,0.9636833892,97,3110,2,0,0
66,48807,86,10,8,240,1,1,0,7,0.1693838201,174,1655,1,9,0
63,41767,47,19,1,146,0,1,1,18,0.9727833707,275,733,15,14,0
48,38071,30,15,0,131,0,0,3,4,0.6171938572,271,3300,48,6,0
52,83413,46,19,6,219,1,1,3,11,0.8473858214,48,2391,46,0,0
50,56149,76,1,7,337,0,0,2,11,0.4728953358,168,1216,45,17,0
69,45540,93,3,2,103,1,0,3,8,0.6225215814,59,1679,32,2,0
38,131212,21,3,1,40,1,1,2,17,0.8410578615,279,3282,6,14,0
49,100248,75,16,3,55,1,1,1,9,0.9828000447,268,1110,22,14,0
40,121737,48,0,1,310,0,0,3,4,0.1847972835,289,1697,30,15,0
50,140494,62,0,1,249,0,0,2,14,0.8987466205,229,3684,43,9,0
20,148571,58,4,4,241,0,1,1,19,0.6672718994,84,2703,17,0,0
35,115435,18,11,9,126,1,1,0,18,0.9468611402,240,4392,19,16,0
42,49787,59,5,4,149,1,1,2,9,0.3181068064,269,4191,7,10,0
59,50982,91,5,7,330,0,0,2,16,0.2425939405,106,2594,29,1,0
48,149696,48,16,8,335,1,0,1,5,0.3655234614,229,1218,12,5,0
20,52606,63,12,1,148,1,1,1,8,0.8844993054,245,3902,37,11,0
57,40150,12,7,0,168,0,0,1,16,0.4596326996,100,2707,29,17,0
63,115929,87,11,2,44,1,1,1,17,0.9514756795,296,4172,19,2,0
41,147423,34,14,5,83,1,0,1,13,0.2423400946,107,1101,9,12,0
67,132795,61,18,4,7,0,0,2,5,0.2205421782,157,1879,44,12,1
49,142223,87,19,7,106,0,0,1,10,0.6784056802,44,1882,27,1,0
64,76936,53,16,7,264,0,1,0,18,0.2916633558,73,3633,18,1,0
39,123286,25,8,1,145,1,0,1,15,0.1291548401,256,4644,1,0,0
40,38593,62,17,8,30,1,0,3,1,0.3759383302,102,1625,44,12,1
19,47358,4,1,3,243,1,1,2,6,0.2661657711,91,2292,26,15,0
44,112143,94,10,0,34,0,1,0,5,0.4129813749,245,2732,44,0,0
59,67381,94,19,1,246,1,0,2,14,0.1865109959,236,4094,44,11,0
19,120347,13,16,5,17,0,0,3,12,0.9569829005,210,4382,12,17,0
43,58074,42,17,4,23,1,1,1,6,0.8016489525,93,2119,11,13,0
34,50595,49,14,6,341,1,1,2,19,0.8409012642,83,931,31,8,0
57,74194,78,6,8,303,1,0,2,2,0.2977912911,19,733,16,15,0
50,79377,56,15,5,315,1,1,1,14,0.8567586992,22,2228,39,7,0
26,56853,47,0,5,348,1,1,2,19,0.5907839253,95,158,37,3,0
60,103719,8,17,1,277,1,1,2,2,0.05673133683,261,2722,20,13,0
65,50661,55,7,6,29,1,1,2,14,0.1532614383,160,420,32,13,0
56,80493,88,6,1,142,0,0,3,2,0.4459625853,7,3822,23,9,0
46,148724,18,1,6,276,1,1,3,14,0.3937849734,123,1085,15,0,0
59,136705,35,11,7,355,0,1,3,0,0.7952785332,131,166,2,13,0
43,66495,89,15,0,11,1,1,0,19,0.8736694109,34,246,22,18,0
52,43703,81,8,8,202,0,0,2,10,0.8649304736,92,1883,17,2,1
67,83080,32,19,7,249,0,1,1,3,0.3752891175,138,3839,9,5,0
42,60815,24,10,8,102,0,0,1,18,0.6357745531,293,1383,31,6,0
41,59565,7,14,4,34,1,1,2,9,0.4970912453,220,2397,43,14,0
30,93321,13,2,3,323,0,0,1,3,0.8889192502,85,3485,12,12,0
24,147491,91,12,0,19,0,0,0,15,0.8889719149,117,424,18,9,0
53,88453,69,12,8,46,0,1,1,0,0.05387224922,161,2702,31,17,0
62,118478,90,1,3,83,1,0,3,12,0.5721401494,109,2696,38,4,0
37,138522,42,5,3,267,0,1,3,18,0.5034662971,91,2033,12,11,0
18,63161,31,5,3,52,0,0,3,13,0.7703921537,199,3491,46,12,0
25,85991,74,11,1,272,0,0,3,12,0.1958080608,151,3699,8,16,0
63,144296,26,3,3,17,0,0,1,3,0.6949982999,73,1968,11,18,0
33,137339,86,4,1,103,1,1,2,9,0.7386097011,108,4108,5,3,0
31,39716,76,7,7,151,0,0,0,7,0.02674601554,227,2778,19,14,0
29,137099,32,5,6,327,0,0,0,8,0.431268303,241,3601,41,19,0
68,63349,91,2,9,164,0,0,1,13,0.9789465502,246,1031,19,14,0
40,77098,97,7,1,360,0,1,1,7,0.3006045132,1,1083,43,7,0
32,138435,52,18,1,83,0,1,3,0,0.8845321965,110,4979,7,8,0
45,30132,20,10,1,307,1,0,2,10,0.5868900136,262,4759,8,13,0
51,81990,40,17,0,150,0,0,3,15,0.2965442892,104,555,3,8,0
19,143288,59,9,5,36,1,1,2,0,0.8359870847,217,103,20,10,0
49,98921,77,19,5,352,0,1,3,18,0.9906617084,274,4542,7,6,1
40,66538,14,11,0,151,0,0,0,19,0.7420058251,20,1458,34,10,0
39,130572,44,19,0,355,1,1,2,17,0.06129392176,291,1235,20,2,0
68,129279,86,7,5,207,1,1,0,6,0.05241060128,299,1250,41,16,0
42,135909,82,18,5,49,1,1,3,8,0.4915555394,26,3581,25,17,0
39,37213,48,15,3,219,0,0,0,5,0.006066926528,135,1447,49,10,0
39,74223,93,17,2,46,1,0,1,19,0.6759484397,126,3068,5,13,0
66,121655,43,8,8,17,1,0,0,5,0.0163023239,278,1774,4,12,0
69,98371,16,3,5,121,0,0,0,0,0.973065061,72,2452,25,13,0
59,98274,35,8,0,281,0,0,3,5,0.8806324823,30,288,26,9,0
23,137853,53,1,2,119,0,1,0,15,0.8153783611,8,3944,17,11,0
32,34134,34,8,0,250,0,1,0,3,0.8124121629,198,1900,36,10,0
60,121428,3,8,2,326,1,0,1,2,0.8343750874,143,4862,20,5,0
54,69601,68,17,1,298,1,1,2,8,0.434255981,201,54,15,4,0
50,103889,5,10,4,46,1,1,2,7,0.7918566589,173,1856,32,16,0
25,45690,10,12,2,84,0,1,0,6,0.3671503127,216,3384,39,12,0
61,31909,52,5,6,298,0,1,2,11,0.8483863634,232,2373,1,16,0
61,121239,29,8,7,159,0,0,2,0,0.6179662108,285,4237,27,1,0
22,110032,96,15,6,6,0,1,0,11,0.358345025,210,219,45,9,0
56,42062,31,3,1,244,1,0,3,15,0.7454731657,158,4735,3,4,0
21,105386,66,1,9,214,1,1,0,13,0.2428242847,29,1958,49,3,0
23,123237,76,6,9,211,0,1,2,10,0.9646639388,289,1302,42,12,1
62,64731,91,14,6,211,0,1,1,19,0.6647451563,219,2730,19,19,1
49,35153,69,5,9,287,0,0,2,18,0.4012020783,274,870,21,7,0
69,40481,37,10,2,217,0,0,3,18,0.550728184,5,3255,18,5,0
47,129270,27,19,6,250,1,1,0,12,0.7375681506,144,1168,29,16,0
64,96425,87,16,0,343,0,1,2,11,0.7973221485,100,1017,46,10,0
52,93600,33,3,1,320,1,1,2,9,0.9749586974,90,4147,34,3,0
57,114981,68,18,9,313,0,0,1,14,0.2089574401,163,3206,44,13,1
69,101997,59,6,0,180,0,0,3,12,0.5044386771,0,2424,4,6,0
33,134470,64,10,8,91,0,0,2,12,0.09145770314,143,2065,3,16,0
30,58205,85,12,1,217,0,1,2,14,0.08227412475,46,1231,14,14,0
67,118887,88,2,1,289,0,1,0,16,0.1043326264,22,2181,23,18,0
59,111542,44,13,5,89,0,0,3,10,0.2595037521,223,1427,32,12,0
47,74149,95,1,6,196,0,0,1,9,0.6963345644,194,4732,9,2,0
36,79112,88,17,1,183,0,0,2,3,0.8611346423,84,342,34,9,0
34,40940,49,4,3,65,1,1,3,16,0.435995618,66,4609,36,7,0
36,89010,53,12,2,97,0,1,3,13,0.5552032376,298,152,31,17,0
45,106794,74,12,4,305,0,1,3,1,0.2063670016,97,4974,15,2,1
43,54485,49,13,8,23,0,0,3,6,0.791081209,171,4522,12,17,0
54,119299,66,11,1,219,1,0,2,15,0.8883541131,231,4839,16,11,0
43,135584,95,12,4,173,1,1,3,16,0.485596818,25,156,4,7,0
40,31067,63,17,7,244,0,1,0,3,0.1608742741,194,3016,48,14,0
26,50607,25,12,5,113,0,1,0,2,0.005101654236,159,3213,44,6,0
29,139419,4,3,3,265,1,1,1,4,0.536411156,42,782,7,18,0
18,91597,51,9,9,353,1,1,1,5,0.4976358332,111,4978,46,2,0
18,104554,11,4,7,222,1,1,3,5,0.925808643,234,1215,25,4,0
64,78521,17,17,2,307,0,0,1,5,0.03648430154,240,4395,11,8,0
51,142482,66,7,3,234,0,0,3,18,0.1489515273,117,3592,37,0,0
49,45187,70,13,8,305,1,0,0,10,0.1976865867,136,347,38,18,0
65,132911,73,1,4,109,1,0,0,18,0.5471246276,47,2883,24,8,0
42,33985,69,7,5,313,0,1,0,13,0.2847362203,240,2535,44,1,1
57,73052,84,15,1,12,0,0,0,14,0.2056790193,53,1675,48,17,0
62,49563,29,6,8,124,0,0,1,4,0.5144154656,126,4474,49,16,0
18,77322,85,2,7,314,0,0,1,11,0.04065319508,120,2944,49,2,0
33,132842,73,3,6,166,1,1,3,12,0.9752423824,234,1696,34,3,0
56,91245,92,6,8,52,0,0,1,17,0.8610186169,55,723,4,14,1
22,81514,72,3,4,185,0,0,0,2,0.2719613319,86,2414,12,0,0
39,48608,95,8,4,275,1,1,0,11,0.33617018,130,905,44,13,1
46,134675,20,16,8,351,0,1,3,4,0.2458981793,254,3655,37,12,0
20,97262,27,16,4,9,1,1,0,12,0.9283990551,60,1421,29,15,0
29,122118,8,19,8,146,1,0,0,12,0.653197172,228,4924,12,15,0
43,101327,85,13,0,316,0,0,3,5,0.5211788083,258,3354,14,0,0
33,87225,61,13,9,332,0,1,3,15,0.5085996135,156,2124,18,2,1
68,103994,28,12,9,117,1,0,2,2,0.1659206354,286,2741,37,4,0
54,47221,87,3,7,339,1,0,1,6,0.9626464819,198,4871,37,4,0
39,78506,70,12,2,17,0,0,1,9,0.9145974383,54,4311,41,11,0
46,50968,3,16,7,225,0,0,3,3,0.9524210531,91,3524,31,14,0
31,112606,69,14,4,111,0,1,2,11,0.2909322072,227,2113,34,6,1
45,57937,73,17,1,71,1,0,1,5,0.4766485274,109,3540,19,8,0
22,92435,7,10,8,143,0,1,0,17,0.518926167,280,2661,19,0,0
64,79508,60,3,3,103,1,0,3,6,0.489674677,49,3034,48,4,0
66,71831,4,19,6,214,0,1,3,1,0.01918949453,37,3783,12,17,0
47,72933,5,10,7,76,1,0,1,7,0.8331492971,84,4683,25,0,0
63,77307,11,9,6,25,1,0,0,17,0.7465455109,179,4553,47,14,0
69,78340,15,12,5,229,1,0,0,12,0.4747982045,197,1734,16,6,0
22,132951,64,7,6,192,0,1,3,2,0.2674019327,75,920,29,16,1
29,138306,98,12,3,102,0,0,3,12,0.6349769132,172,3865,3,9,0
33,116338,13,8,9,204,1,1,0,6,0.1382920972,224,2675,7,6,0
43,73601,7,0,0,259,0,0,3,0,0.997277712,99,3481,8,15,0
43,105956,6,0,4,232,1,0,2,17,0.1253400352,111,453,21,5,0
65,102178,56,14,7,50,1,0,1,15,0.05845441099,18,4949,43,11,0
38,115311,64,3,9,130,1,1,0,10,0.6124087346,255,4607,11,16,0
56,58754,50,19,5,342,1,1,1,16,0.4634115724,132,1382,18,10,0
53,73310,30,0,4,65,0,1,2,4,0.7190004955,236,1675,32,9,0
50,99893,22,11,1,201,0,0,3,5,0.1279672481,121,1945,3,6,0
47,116799,25,10,9,283,0,0,1,13,0.3637457163,92,4876,1,16,0
54,78367,28,18,4,299,0,0,1,13,0.5010333621,29,4177,6,11,0
40,43201,84,14,9,145,1,1,3,18,0.4469912871,75,708,2,4,1
27,32739,39,9,2,257,1,1,1,4,0.5830335647,260,1054,7,0,0
22,43231,67,0,1,311,1,0,1,17,0.1017501666,293,398,8,11,0
53,137814,5,2,2,103,0,0,2,10,0.503724626,138,4065,20,0,0
51,72495,65,13,3,150,0,1,1,11,0.5547668564,284,3605,20,12,0
69,51168,15,14,1,117,0,1,3,18,0.881022147,269,2039,31,11,0
48,62624,90,0,3,315,1,0,3,16,0.5710761853,217,271,0,14,0
27,40635,67,9,3,198,0,1,3,16,0.547295515,73,1411,21,7,0
36,39964,40,0,5,302,0,1,0,1,0.8120778182,248,2912,42,11,0
49,57785,98,14,4,333,0,1,2,5,0.06499750418,107,4443,1,10,0
18,125046,69,2,6,278,0,1,1,18,0.6479621593,232,2985,8,4,0
22,112797,95,19,6,104,1,1,1,5,0.8118044406,232,4631,38,2,1
62,114790,77,11,2,9,0,0,3,0,0.0945957109,265,4651,14,10,0
21,106928,43,18,8,112,1,0,3,13,0.8115724647,38,259,15,17,0
33,42336,1,15,6,26,1,1,3,1,0.7871559271,59,2969,43,9,0
41,107475,22,7,6,98,1,0,3,11,0.0009431290654,95,2106,9,19,0
33,57412,62,13,1,256,0,1,0,16,0.2461571199,225,2161,8,0,0
19,112212,79,17,9,326,1,0,2,3,0.1512582177,96,3336,15,17,0
66,105379,26,0,2,135,1,0,2,3,0.5113378387,210,3757,11,15,0
45,75591,18,1,2,225,0,0,0,6,0.9140066078,277,780,41,0,0
49,91750,48,11,5,126,1,1,1,12,0.6027064389,221,3582,20,6,0
44,120648,9,16,3,115,1,0,1,16,0.6018029971,274,3450,29,14,0
37,126134,1,1,3,289,0,0,2,13,0.1228486361,21,4148,44,4,0
41,65454,9,16,0,170,0,1,2,16,0.6663793103,126,60,26,14,0
29,128537,23,6,5,211,0,0,1,15,0.8883205791,161,2436,12,12,0
67,92672,45,5,7,188,0,0,0,15,0.4293476285,25,843,27,5,0
52,57228,2,5,7,264,0,1,0,5,0.6817679134,3,987,44,12,0
50,44429,14,7,7,213,0,0,1,1,0.2949311137,175,1408,22,19,0
50,114294,38,4,4,88,0,1,0,16,0.2688992128,44,1691,26,0,0
68,97808,40,14,9,129,1,1,3,1,0.1850930427,267,818,21,3,0
60,112886,63,6,5,22,0,1,2,17,0.2415027344,91,580,49,9,1
54,145577,82,2,4,178,0,1,1,19,0.3427584571,292,3232,12,13,0
29,83015,16,9,3,19,1,0,3,11,0.5667280897,155,4062,40,3,0
20,118074,93,2,3,328,1,1,3,3,0.7806546461,220,3406,30,18,0
18,98936,75,13,3,241,0,0,0,8,0.2895631439,129,2368,23,5,0
50,110907,6,2,3,239,1,1,0,10,0.1681116167,110,2419,16,8,0
57,87378,3,0,5,28,0,1,2,16,0.4497627469,227,2839,41,11,0
27,67310,14,0,5,244,1,0,2,12,0.7895146921,233,520,14,13,0
60,131827,66,18,4,119,0,1,1,18,0.3893323709,200,2466,39,17,1
61,113683,96,3,8,313,1,1,2,7,0.9132744824,36,4412,49,2,0
46,98827,95,1,7,31,0,1,3,4,0.2479146835,53,327,45,2,0
30,65256,75,10,9,139,1,1,2,9,0.7583138803,280,3911,15,3,1
29,106428,86,11,5,157,1,0,3,14,0.4677584433,104,534,6,18,1
48,129862,67,12,8,59,1,1,3,18,0.1071259095,189,4541,48,0,0
63,132994,31,15,4,138,1,0,1,8,0.2810723181,152,4523,13,14,0
19,68889,33,15,9,356,0,1,0,15,0.8582233288,179,2234,34,14,0
68,81428,88,18,3,211,0,1,2,15,0.005888231791,240,720,22,13,0
67,140502,1,19,5,138,1,0,1,7,0.7563416871,190,602,9,6,0
52,67207,44,19,3,110,1,0,2,2,0.811406526,55,3338,0,3,0
40,80255,15,8,7,335,1,0,3,2,0.1198374988,113,3670,10,10,0
34,135824,37,15,6,250,1,1,2,9,0.9621894681,25,3591,40,1,0
43,121531,27,6,4,98,0,1,0,11,0.8722907417,109,498,3,1,0
25,35409,48,12,9,177,0,0,2,14,0.1785312999,152,4185,36,6,0
46,72438,27,3,5,0,0,1,2,14,0.241457012,276,519,18,19,0
43,140410,12,12,6,88,0,1,3,18,0.8184579119,161,3186,42,14,0
27,140238,67,7,1,112,0,0,2,13,0.546373222,101,2081,37,4,0
43,125359,30,1,8,282,0,0,0,10,0.9225679836,24,3171,22,16,0
51,37869,96,6,6,115,1,0,2,5,0.9791410224,192,844,23,4,1
68,131260,87,10,7,31,1,1,3,11,0.3434411413,287,3677,43,0,1
58,86862,66,16,4,261,1,0,1,17,0.0969720238,255,1406,12,15,0
24,117937,7,13,2,40,0,0,3,1,0.703514887,162,3776,48,14,0
21,55958,34,12,1,166,0,1,3,15,0.9231207033,271,2555,31,15,0
67,106302,32,14,1,342,0,0,3,3,0.1648779288,31,2296,0,13,0
62,49768,39,8,2,220,0,1,1,3,0.9853854757,238,1181,21,6,0
28,126330,96,2,0,213,1,0,0,16,0.1958698251,9,3480,37,2,0
46,56145,43,12,0,312,1,0,3,19,0.08627559731,78,4256,48,1,0
53,105622,43,12,6,345,0,1,3,9,0.4956979791,275,527,31,3,0
42,138739,78,8,9,130,0,0,0,17,0.8055726108,89,494,41,9,0
38,56442,3,17,7,47,0,0,0,18,0.3543751735,239,2844,38,12,0
53,111948,46,4,5,133,0,0,2,10,0.3318410888,60,2317,47,6,0
27,55596,32,10,6,6,1,1,0,13,0.1971113165,4,2284,38,19,0
54,105791,43,1,0,43,1,1,1,3,0.9860792013,159,372,12,5,0
26,72406,81,16,0,316,0,0,3,15,0.3418653605,95,3973,35,18,0
41,70524,3,19,8,85,1,1,3,2,0.6664706352,277,3479,46,11,0
52,53332,74,3,4,47,0,1,1,10,0.132381034,11,2426,20,17,0
66,140160,63,17,6,316,0,1,2,4,0.4497567397,234,1720,15,3,1
52,45764,40,19,5,352,1,1,3,1,0.7958249282,108,1488,8,14,0
65,57563,18,7,3,239,1,0,3,11,0.9703417245,207,105,3,8,0
53,117675,67,18,0,151,1,0,2,12,0.1773356011,15,1045,24,17,0
35,66370,62,11,3,257,1,0,2,1,0.09465019834,214,4967,15,2,0
66,35062,10,10,9,43,1,0,2,4,0.9875034297,31,4369,9,18,0
56,74645,52,15,9,167,0,1,1,18,0.554182804,114,4408,9,4,0
49,37244,73,4,7,274,0,0,1,4,0.3454208905,125,3840,30,9,0
41,36372,46,2,0,190,0,0,0,2,0.9602784088,227,868,24,10,0
40,135409,55,11,1,151,0,0,2,18,0.3901890993,228,1881,8,6,0
49,115501,46,14,7,49,0,0,1,18,0.2320038353,44,2742,27,0,0
54,147450,75,15,1,275,1,0,1,10,0.8035036057,23,2065,44,1,0
29,94471,60,12,9,312,0,0,0,11,0.3139644879,12,3780,13,4,0
66,140533,97,6,8,305,1,1,1,18,0.3219778093,4,3849,4,4,0
30,46956,26,14,2,94,1,1,3,19,0.4449897248,80,1375,37,12,0
40,70473,27,2,2,241,0,0,1,9,0.6929589988,177,2342,9,6,0
42,43894,38,11,5,104,0,0,2,16,0.8417635883,176,4259,37,6,0
52,140584,22,7,2,362,0,0,0,11,0.2261720488,288,3890,27,18,0
58,128918,26,11,8,348,1,1,2,2,0.3624875927,185,1902,9,19,0
47,99586,86,17,7,259,0,1,2,7,0.4961686462,161,4750,32,1,1
34,46709,69,2,3,137,1,0,0,7,0.02561075055,30,4410,47,11,0
66,111258,35,11,5,318,0,0,3,12,0.6971055622,78,4512,19,10,0
37,148428,66,1,7,182,0,1,0,12,0.5659676699,282,1859,30,15,0
65,45210,99,13,3,56,0,0,3,9,0.1335604151,186,4402,6,17,0
42,79510,73,13,4,239,1,0,3,14,0.1303279353,26,3714,26,18,0
39,132081,51,3,6,104,1,1,2,15,0.8951821762,75,631,7,15,0
30,68674,18,16,7,64,1,1,2,12,0.6833114637,195,4196,13,5,0
36,130025,43,14,6,139,0,1,2,10,0.3880606124,253,4769,7,16,0
66,47733,12,15,7,61,0,0,2,11,0.3380813218,86,1833,2,8,0
53,50080,3,4,3,151,1,1,0,13,0.3168532423,122,1800,3,0,0
29,132200,82,16,0,129,0,1,1,19,0.6546596452,190,4715,19,7,0
58,83412,7,6,5,125,1,0,0,2,0.1787484252,254,2543,12,5,0
36,88971,97,14,4,211,0,1,1,14,0.9874349327,211,101,5,16,0
29,69709,6,16,3,161,1,1,0,10,0.6870553707,220,1412,3,1,0
26,89846,82,11,1,204,0,1,2,2,0.1271200794,283,4338,20,6,0
24,95480,45,10,0,28,1,0,1,17,0.1380301514,279,4443,21,13,0
45,141768,86,18,8,181,0,0,0,7,0.6482932857,253,4128,42,15,1
31,82960,39,10,1,50,1,1,0,7,0.3831742794,277,80,18,4,0
48,133550,51,1,8,234,1,0,3,12,0.6599577359,167,3846,22,8,0
69,71152,9,14,5,13,1,0,0,5,0.722516881,202,1831,16,3,0
36,57250,99,4,5,349,0,0,2,9,0.5379200571,95,2210,3,13,0
64,115765,23,17,1,57,1,1,0,14,0.2565537268,215,4806,31,18,0
33,147265,12,15,5,136,0,0,0,4,0.5511611197,267,3591,28,17,0
22,78137,88,3,2,127,1,0,2,0,0.4218653849,103,3442,30,11,0
52,112011,62,9,6,36,1,0,1,7,0.8903370602,148,2539,20,3,1
29,148922,73,1,9,358,1,1,1,1,0.7402113244,166,2526,49,12,0
42,76412,77,14,3,267,1,0,2,0,0.6189841355,108,4215,9,16,0
69,73876,40,3,8,84,0,0,1,15,0.03972292478,57,4100,40,8,0
38,124547,54,15,4,209,0,0,3,4,0.9901696133,197,215,36,5,0
53,103664,81,6,9,138,1,0,0,18,0.5662714006,172,3709,45,8,1
40,80227,7,11,2,26,0,1,0,10,0.25897762,127,3788,9,1,0
33,62450,17,2,0,343,0,0,1,7,0.591525659,270,2773,35,7,0
56,114433,50,16,0,232,1,1,1,3,0.8178959521,165,601,27,15,0
62,103704,24,8,3,170,0,0,1,13,0.5385570166,63,1872,19,9,0
59,36861,2,7,9,177,0,1,2,16,0.7768889224,107,2130,22,8,0
56,137294,99,5,9,353,0,0,3,8,0.4130377377,115,177,3,2,0
31,91914,92,14,3,19,0,1,3,3,0.5899627864,243,691,48,5,0
48,93888,83,9,8,302,0,1,1,1,0.4222502471,198,2077,25,5,1
22,109286,33,5,7,263,1,1,2,9,0.5277964018,202,726,43,11,0
52,91293,21,14,3,196,0,0,1,18,0.1675098657,77,1934,42,10,0
40,112524,74,13,5,326,0,1,2,8,0.5986420661,27,3926,21,13,0
46,98515,53,18,6,63,1,0,2,15,0.9789511672,229,3674,45,8,0
60,53524,46,12,9,43,1,1,0,19,0.7648165292,289,2053,27,13,0
28,37065,45,13,7,243,1,0,1,16,0.3200484746,200,1757,8,2,0
35,67684,9,2,3,11,0,0,0,1,0.8638603177,19,2052,20,15,0
64,118720,6,3,0,360,1,1,0,18,0.8957250237,106,4159,4,9,0
29,63365,51,13,4,259,0,0,3,1,0.1768062795,243,1037,19,10,0
26,88876,35,13,0,295,1,0,2,15,0.05313386079,222,4659,40,8,0
27,53704,82,7,3,256,1,1,2,15,0.5724759414,21,3344,17,3,0
61,87857,53,9,6,234,0,0,2,13,0.4758828863,204,679,31,2,0
34,35622,19,8,6,246,1,0,2,19,0.7146862069,46,3038,24,10,0
55,113797,69,13,0,140,1,0,0,0,0.2930586884,24,4442,43,8,0
24,140468,25,7,8,305,1,1,2,8,0.3802119343,149,3268,39,18,0
63,123955,11,10,1,180,0,0,3,14,0.263852267,101,3280,3,14,0
30,130003,74,9,4,364,1,1,3,14,0.292137483,179,3102,12,2,1
57,121141,17,17,5,152,0,1,0,10,0.009287354247,118,184,3,0,0
59,124707,36,3,0,43,0,1,0,4,0.5107555165,147,4685,25,14,0
26,117700,90,3,1,108,1,1,1,7,0.4731545884,207,4566,0,10,0
67,145404,95,11,6,97,1,0,1,6,0.3558747423,19,3932,13,19,0
44,141733,96,17,5,226,1,0,2,5,0.5401903339,104,1638,15,6,1
19,109332,21,7,5,80,1,0,0,6,0.3917603107,105,2478,33,1,0
22,132390,18,2,5,217,1,0,0,18,0.4325611856,172,2635,4,6,0
46,126856,60,17,6,148,1,0,3,13,0.001984448459,36,955,30,3,0
54,96201,18,6,9,75,0,1,3,10,0.06630704796,142,3961,49,8,0
55,62694,1,0,8,79,1,1,3,18,0.1507025261,136,3349,41,19,0
36,119766,14,12,8,51,1,1,0,13,0.1840204831,100,4381,16,9,0
25,52995,8,2,1,62,0,0,1,18,0.4521925799,171,3237,24,9,0
65,122320,66,2,1,83,1,1,0,5,0.8749108442,142,1786,27,14,0
62,110141,51,14,4,342,0,0,0,0,0.4060338458,43,723,16,16,0
18,112999,79,18,9,254,0,0,0,13,0.6271924481,119,2041,39,3,1
39,38419,60,3,6,58,0,0,1,11,0.0258029024,117,3766,21,13,0
69,77952,34,12,2,7,1,1,3,11,0.8548454698,238,411,19,7,0
34,63837,36,12,2,306,0,1,2,8,0.1131344943,152,514,45,17,0
24,100799,62,14,3,75,1,1,2,8,0.2842889169,201,1466,40,11,0
42,78877,1,18,2,77,0,1,2,13,0.8167358206,248,1122,16,8,0
62,136255,85,15,2,123,0,1,1,19,0.2648775249,49,1469,45,11,0
21,75687,42,6,7,11,0,0,1,1,0.2579997835,252,2494,3,2,0
53,129667,1,2,6,279,1,1,2,13,0.6029860825,138,3602,10,18,0
23,67276,96,19,6,44,1,1,2,6,0.9032450848,278,901,38,13,1
48,64523,84,1,9,52,0,1,1,14,0.2136492988,87,69,13,4,0
36,96055,54,17,1,180,1,0,2,7,0.6208182978,142,1518,31,11,0
61,84615,47,10,8,233,0,1,0,18,0.6001880987,62,1469,45,5,0
56,126642,39,0,5,185,0,1,3,1,0.6595229513,147,3149,16,4,0
44,140040,30,15,2,292,1,0,1,0,0.9467691207,247,3085,46,8,0
27,40514,7,16,8,74,0,1,3,18,0.1658818112,9,1216,26,17,0
